room,alias,question,answer
73cs9,A2LJVXSZ9377TO,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
RUg03,A2LJVXSZ9377TO,1,40%
RUg03,A2LJVXSZ9377TO,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
RUg03,A2LJVXSZ9377TO,3,Higher
RUg03,A2LJVXSZ9377TO,2,No
RUg03,A2LJVXSZ9377TO,5,Unclear
RUg03,Tom,1,40%
RUg03,Tom,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
RUg03,Tom,3,Higher
RUg03,Tom,5,Unclear
RUg03,Tom,2,No
ymEUD,BobbyD,1,40%
ymEUD,BobbyD,5,DefiniteNo
ymEUD,BobbyD,2,No
ymEUD,BobbyD,4,"Accept - false, MixBlue - true, MixRed - true, Reject - false, Unclear - false,"
ymEUD,BobbyD,3,Higher
ymEUD,BobbyD,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
ymEUD,A2WTUUYJ7IIUS8,1,40%
ymEUD,BobbyD,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
ymEUD,BobbyD,5,Unclear
ymEUD,A2WTUUYJ7IIUS8,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
ymEUD,A2WTUUYJ7IIUS8,5,Unclear
ymEUD,A2WTUUYJ7IIUS8,3,Higher
ymEUD,A2WTUUYJ7IIUS8,2,No
ymEUD,A2WTUUYJ7IIUS8,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
ymEUD,A2WTUUYJ7IIUS8,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
EFNm7,Vash,1,70%
EFNm7,Vash,2,No
EFNm7,Vash,5,DefiniteYes
EFNm7,Vash,1,40%
EFNm7,Vash,3,Higher
EFNm7,Vash,5,Unclear
EFNm7,Vash,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
EFNm7,Vash,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
EFNm7,Vash,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
EFNm7,Vash,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
EFNm7,Vash,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
EFNm7,Vash,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
EFNm7,Vash,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
EFNm7,Vash,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
EFNm7,Vash,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
EFNm7,Vash,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
EFNm7,Vash,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
EFNm7,Vash,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
EFNm7,Vash,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
EFNm7,Vash,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
r0jZi,A5P12YJP805RG,1,40%
r0jZi,A5P12YJP805RG,5,DefiniteNo
r0jZi,A5P12YJP805RG,5,Unclear
r0jZi,A5P12YJP805RG,3,Higher
r0jZi,A5P12YJP805RG,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
r0jZi,A5P12YJP805RG,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
r0jZi,A5P12YJP805RG,2,No
r0jZi,Jon,1,40%
r0jZi,Jon,5,DefiniteNo
r0jZi,Jon,3,Lower
r0jZi,Jon,5,Unclear
r0jZi,Jon,3,Higher
r0jZi,Jon,2,No
r0jZi,Jon,4,"Accept - true, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
r0jZi,Jon,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
r0jZi,Jon,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
r0jZi,Jon,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
enIn4,A25M33W5R016EA,1,40%
enIn4,A25M33W5R016EA,3,Higher
enIn4,A25M33W5R016EA,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
enIn4,A25M33W5R016EA,2,No
enIn4,A25M33W5R016EA,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
enIn4,A25M33W5R016EA,5,DefiniteNo
Nnmp1,Daris,1,40%
Nnmp1,Daris,2,No
Nnmp1,Daris,3,Higher
Nnmp1,Brad,1,40%
Nnmp1,Brad,2,No
Nnmp1,Daris,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
Nnmp1,Brad,3,Unknown
Nnmp1,Brad,3,Higher
Nnmp1,Daris,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Nnmp1,Brad,5,DefiniteNo
Nnmp1,Brad,5,Unclear
Nnmp1,Daris,5,SomeChance
Nnmp1,Daris,5,Unclear
Nnmp1,Brad,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
Nnmp1,Brad,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Nnmp1,Brad,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
JJ7zt,bryanmd88,1,40%
JJ7zt,bryanmd88,3,Higher
JJ7zt,bryanmd88,4,"Accept - false, MixBlue - false, MixRed - true, Reject - true, Unclear - false,"
JJ7zt,bryanmd88,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
JJ7zt,bryanmd88,5,DefiniteNo
JJ7zt,bryanmd88,2,No
JJ7zt,bryanmd88,5,Unclear
JJ7zt,A1B1X7P26ZYP7G,1,40%
JJ7zt,A1B1X7P26ZYP7G,2,No
JJ7zt,A1B1X7P26ZYP7G,5,Unclear
JJ7zt,A1B1X7P26ZYP7G,3,Higher
JJ7zt,A1B1X7P26ZYP7G,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
JJ7zt,A1B1X7P26ZYP7G,4,"Accept - true, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
JJ7zt,A1B1X7P26ZYP7G,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
JJ7zt,A1B1X7P26ZYP7G,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Ve4uK,bob,1,40%
Ve4uK,bob,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
Ve4uK,bob,5,DefiniteNo
Ve4uK,bob,3,Higher
Ve4uK,bob,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
Ve4uK,bob,2,No
Ve4uK,bob,5,SomeChance
Ve4uK,bob,5,Unclear
TQrA3,A3GVUYY3TWRPZT,2,Yes
Ve4uK,bob,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
Ve4uK,bob,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
Ve4uK,bob,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
Ve4uK,bob,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Ve4uK,bob,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Ve4uK,bob,1,40%
Ve4uK,bob,3,Higher
Ve4uK,bob,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
Ve4uK,bob,5,Unclear
Ve4uK,bob,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Ve4uK,bob,2,No
lx1bK,moonstar,1,40%
lx1bK,moonstar,3,Higher
lx1bK,moonstar,2,No
lx1bK,moonstar,5,DefiniteNo
lx1bK,moonstar,5,Unclear
lx1bK,moonstar,4,"Accept - true, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
lx1bK,moonstar,4,"Accept - false, MixBlue - false, MixRed - true, Reject - true, Unclear - false,"
lx1bK,moonstar,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
lx1bK,moonstar,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
lx1bK,moonstar,1,40%
lx1bK,moonstar,3,Higher
lx1bK,moonstar,2,No
lx1bK,moonstar,5,DefiniteNo
lx1bK,moonstar,5,Unclear
lx1bK,moonstar,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
lx1bK,moonstar,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
lx1bK,AF3GBE14UJF1M,1,40%
lx1bK,AF3GBE14UJF1M,3,Higher
lx1bK,AF3GBE14UJF1M,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
lx1bK,AF3GBE14UJF1M,2,Yes
lx1bK,AF3GBE14UJF1M,2,No
lx1bK,AF3GBE14UJF1M,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
lx1bK,AF3GBE14UJF1M,5,DefiniteNo
lx1bK,AF3GBE14UJF1M,5,Unclear
lx1bK,AF3GBE14UJF1M,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
lx1bK,AF3GBE14UJF1M,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
jqC6g,A1F8F4P54T9SU6,1,70%
jqC6g,A1F8F4P54T9SU6,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
jqC6g,A1F8F4P54T9SU6,3,Higher
jqC6g,A1F8F4P54T9SU6,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
jqC6g,A1F8F4P54T9SU6,5,DefiniteNo
jqC6g,A1F8F4P54T9SU6,1,40%
jqC6g,A1F8F4P54T9SU6,2,No
jqC6g,A1F8F4P54T9SU6,1,40%
jqC6g,A1F8F4P54T9SU6,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
jqC6g,A1F8F4P54T9SU6,3,Higher
jqC6g,A1F8F4P54T9SU6,2,No
jqC6g,A1F8F4P54T9SU6,5,DefiniteNo
zt5HS,AWYYC7JMKPT2F,1,60%
zt5HS,AWYYC7JMKPT2F,2,Yes
zt5HS,AWYYC7JMKPT2F,5,DefiniteYes
zt5HS,AWYYC7JMKPT2F,5,DefiniteNo
zt5HS,AWYYC7JMKPT2F,3,Higher
zt5HS,AWYYC7JMKPT2F,2,No
zt5HS,AWYYC7JMKPT2F,1,40%
zt5HS,AWYYC7JMKPT2F,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
zt5HS,AWYYC7JMKPT2F,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
zt5HS,AWYYC7JMKPT2F,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
zt5HS,Krystine,1,70%
zt5HS,Krystine,5,DefiniteNo
zt5HS,Krystine,1,40%
zt5HS,Krystine,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
zt5HS,Krystine,3,Higher
zt5HS,Krystine,2,No
Xkc1M,Emmm,1,40%
Xkc1M,Emmm,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
Xkc1M,Emmm,3,Higher
Xkc1M,Emmm,2,Yes
Xkc1M,Emmm,5,DefiniteNo
Xkc1M,Emmm,2,No
Xkc1M,Emmm,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
Xkc1M,Emmm,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
Xkc1M,Emmm,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
Xkc1M,Emmm,1,40%
Xkc1M,Emmm,5,DefiniteNo
Xkc1M,Emmm,3,Higher
Xkc1M,Emmm,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
Xkc1M,Emmm,2,No
bn2OR,Ray,1,40%
bn2OR,Ray,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
bn2OR,Ray,3,Higher
bn2OR,Ray,5,DefiniteNo
bn2OR,Ray,2,No
zlh16,A35UPRWU1QWP2F,1,40%
zlh16,A35UPRWU1QWP2F,3,Higher
zlh16,A35UPRWU1QWP2F,2,Yes
zlh16,A35UPRWU1QWP2F,4,"Accept - false, MixBlue - false, MixRed - true, Reject - true, Unclear - false,"
zlh16,A35UPRWU1QWP2F,2,No
zlh16,A35UPRWU1QWP2F,5,DefiniteYes
zlh16,A35UPRWU1QWP2F,5,Unclear
zlh16,A35UPRWU1QWP2F,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
zlh16,A35UPRWU1QWP2F,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
zlh16,A35UPRWU1QWP2F,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
zlh16,A35UPRWU1QWP2F,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
TQrA3,A2VAL2BRKVSUB5,1,80%
TQrA3,A2VAL2BRKVSUB5,2,No
TQrA3,A2VAL2BRKVSUB5,1,40%
TQrA3,A3GVUYY3TWRPZT,1,40%
TQrA3,A2VAL2BRKVSUB5,4,"Accept - true, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
TQrA3,A3GVUYY3TWRPZT,4,"Accept - false, MixBlue - false, MixRed - true, Reject - true, Unclear - false,"
TQrA3,A2VAL2BRKVSUB5,3,Lower
TQrA3,A2VAL2BRKVSUB5,3,Higher
TQrA3,A2VAL2BRKVSUB5,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
TQrA3,A2VAL2BRKVSUB5,5,DefiniteNo
TQrA3,A2VAL2BRKVSUB5,5,Unclear
TQrA3,A3GVUYY3TWRPZT,3,Higher
TQrA3,A3GVUYY3TWRPZT,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
TQrA3,A3GVUYY3TWRPZT,2,No
TQrA3,A3GVUYY3TWRPZT,5,SomeChance
TQrA3,A3GVUYY3TWRPZT,5,Unclear
emck8,Ali,1,40%
emck8,Ali,3,Higher
emck8,Ali,2,No
emck8,Ali,5,DefiniteNo
emck8,Ali,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
emck8,Ali,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
emck8,Ali,5,DefiniteNo
emck8,Ali,5,Unclear
emck8,Ali,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
emck8,Ali,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
emck8,Ali,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
emck8,Ali,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - true,"
emck8,Ali,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
emck8,Ali,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
emck8,Ali,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
emck8,A3A2H16ZRZJ94N,1,40%
emck8,A3A2H16ZRZJ94N,2,No
emck8,A3A2H16ZRZJ94N,5,DefiniteNo
emck8,A3A2H16ZRZJ94N,3,Unknown
emck8,A3A2H16ZRZJ94N,5,Unclear
emck8,A3A2H16ZRZJ94N,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
emck8,A3A2H16ZRZJ94N,3,Higher
FhUKB,A3A2H16ZRZJ94N,1,40%
FhUKB,A3A2H16ZRZJ94N,5,Unclear
FhUKB,A3A2H16ZRZJ94N,3,Higher
FhUKB,A3A2H16ZRZJ94N,2,No
FhUKB,A3A2H16ZRZJ94N,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
FhUKB,A3A2H16ZRZJ94N,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
FhUKB,Phoenix,1,60%
FhUKB,Phoenix,2,Yes
FhUKB,Phoenix,1,40%
FhUKB,Phoenix,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
FhUKB,Phoenix,3,Higher
FhUKB,Phoenix,2,No
FhUKB,Phoenix,5,DefiniteNo
FhUKB,Phoenix,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
FhUKB,Phoenix,5,Unclear
FhUKB,Phoenix,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
FhUKB,Phoenix,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
bM8PV,A13KVTQ97TZ1PO,1,40%
bM8PV,A28Q0AQDEXMCG7,1,40%
bM8PV,A28Q0AQDEXMCG7,4,"Accept - true, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
bM8PV,A13KVTQ97TZ1PO,5,DefiniteNo
bM8PV,A28Q0AQDEXMCG7,2,No
bM8PV,A28Q0AQDEXMCG7,3,Higher
bM8PV,A28Q0AQDEXMCG7,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
bM8PV,A28Q0AQDEXMCG7,5,DefiniteNo
bM8PV,A13KVTQ97TZ1PO,5,Unclear
bM8PV,A28Q0AQDEXMCG7,5,Unclear
bM8PV,A13KVTQ97TZ1PO,2,No
bM8PV,A13KVTQ97TZ1PO,3,Higher
bM8PV,A13KVTQ97TZ1PO,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
bM8PV,A13KVTQ97TZ1PO,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
bM8PV,A13KVTQ97TZ1PO,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Q9tcz,A384957SIS0LZ5,1,70%
Q9tcz,A384957SIS0LZ5,2,Yes
Q9tcz,A384957SIS0LZ5,3,Higher
Q9tcz,A384957SIS0LZ5,2,Yes
Q9tcz,A384957SIS0LZ5,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
Q9tcz,A384957SIS0LZ5,5,SomeChance
Q9tcz,A384957SIS0LZ5,1,50%
Q9tcz,A384957SIS0LZ5,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
Q9tcz,A384957SIS0LZ5,5,SomeChance
Q9tcz,A384957SIS0LZ5,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
Q9tcz,A384957SIS0LZ5,2,Yes
Q9tcz,A384957SIS0LZ5,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
Q9tcz,A384957SIS0LZ5,2,Yes
Q9tcz,A384957SIS0LZ5,1,50%
Q9tcz,A384957SIS0LZ5,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
Q9tcz,A384957SIS0LZ5,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
Q9tcz,A384957SIS0LZ5,1,40%
Q9tcz,A384957SIS0LZ5,2,Yes
Q9tcz,A384957SIS0LZ5,2,undefined
Q9tcz,A384957SIS0LZ5,5,SomeChance
Q9tcz,A384957SIS0LZ5,2,Yes
Q9tcz,A384957SIS0LZ5,5,DefiniteNo
Q9tcz,A384957SIS0LZ5,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
Q9tcz,A384957SIS0LZ5,2,No
Q9tcz,A384957SIS0LZ5,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
Q9tcz,A384957SIS0LZ5,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
Q9tcz,A384957SIS0LZ5,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
Q9tcz,A384957SIS0LZ5,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
Q9tcz,A384957SIS0LZ5,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
Q9tcz,A384957SIS0LZ5,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
RHB5X,A3ON2MEPRGMEXM,1,70%
RHB5X,A3ON2MEPRGMEXM,3,Higher
RHB5X,A3ON2MEPRGMEXM,5,DefiniteNo
RHB5X,A3ON2MEPRGMEXM,2,No
RHB5X,A3ON2MEPRGMEXM,1,40%
RHB5X,A3ON2MEPRGMEXM,5,Unclear
RHB5X,A3ON2MEPRGMEXM,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
RHB5X,A3ON2MEPRGMEXM,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
RHB5X,A3ON2MEPRGMEXM,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
RHB5X,A3ON2MEPRGMEXM,4,"Accept - false, MixBlue - false, MixRed - true, Reject - true, Unclear - false,"
RHB5X,A3ON2MEPRGMEXM,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
RHB5X,A3ON2MEPRGMEXM,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
RHB5X,A25M33W5R016EA,1,40%
RHB5X,A25M33W5R016EA,4,"Accept - true, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
RHB5X,A25M33W5R016EA,2,No
RHB5X,A25M33W5R016EA,3,Higher
RHB5X,A25M33W5R016EA,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
RHB5X,A25M33W5R016EA,5,DefiniteNo
RHB5X,A25M33W5R016EA,5,Unclear
XMm3k,A2GO2OXS4VM1PR,1,40%
XMm3k,A2GO2OXS4VM1PR,2,No
XMm3k,A2GO2OXS4VM1PR,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
XMm3k,A2GO2OXS4VM1PR,3,Higher
XMm3k,A2GO2OXS4VM1PR,5,SomeChance
XMm3k,A2GO2OXS4VM1PR,5,Unclear
XMm3k,A1EAWRUHTI367P,1,70%
XMm3k,A1EAWRUHTI367P,5,DefiniteNo
XMm3k,A1EAWRUHTI367P,2,No
XMm3k,A1EAWRUHTI367P,1,40%
XMm3k,A1EAWRUHTI367P,3,Higher
XMm3k,A1EAWRUHTI367P,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
XMm3k,A1EAWRUHTI367P,5,Unclear
XMm3k,A1EAWRUHTI367P,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
XMm3k,A1EAWRUHTI367P,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
XMm3k,A1EAWRUHTI367P,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
XMm3k,A1EAWRUHTI367P,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
XMm3k,A1EAWRUHTI367P,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
NPsuN,A2AR2PELBE3C5M,1,30%
NPsuN,A2AR2PELBE3C5M,3,Lower
NPsuN,A2AR2PELBE3C5M,5,SomeChance
NPsuN,A2AR2PELBE3C5M,2,Unclear
NPsuN,A2AR2PELBE3C5M,3,Lower
NPsuN,A2AR2PELBE3C5M,3,Higher
NPsuN,A2AR2PELBE3C5M,1,40%
NPsuN,A2AR2PELBE3C5M,2,Unclear
NPsuN,A2AR2PELBE3C5M,2,No
NPsuN,A2AR2PELBE3C5M,5,Unclear
NPsuN,A2AR2PELBE3C5M,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
NPsuN,A2AR2PELBE3C5M,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
NPsuN,A2AR2PELBE3C5M,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
NPsuN,A2AR2PELBE3C5M,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
NPsuN,A2AR2PELBE3C5M,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
NPsuN,A2AR2PELBE3C5M,1,40%
NPsuN,A2AR2PELBE3C5M,2,No
NPsuN,A2AR2PELBE3C5M,5,Unclear
NPsuN,A2AR2PELBE3C5M,4,"Accept - false, MixBlue - false, MixRed - true, Reject - true, Unclear - false,"
NPsuN,A2AR2PELBE3C5M,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
NPsuN,A2AR2PELBE3C5M,3,Higher
i6oie,A143LSWHV3WPC4,1,80%
i6oie,A143LSWHV3WPC4,2,Yes
i6oie,A143LSWHV3WPC4,5,DefiniteNo
i6oie,A143LSWHV3WPC4,1,40%
i6oie,A143LSWHV3WPC4,2,No
i6oie,A143LSWHV3WPC4,3,Lower
i6oie,A143LSWHV3WPC4,3,Higher
i6oie,A143LSWHV3WPC4,4,"Accept - true, MixBlue - true, MixRed - true, Reject - true, Unclear - false,"
i6oie,A143LSWHV3WPC4,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
i6oie,A143LSWHV3WPC4,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
i6oie,A143LSWHV3WPC4,1,40%
i6oie,A143LSWHV3WPC4,3,Higher
i6oie,A143LSWHV3WPC4,2,No
i6oie,A143LSWHV3WPC4,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
i6oie,A143LSWHV3WPC4,5,DefiniteNo
Z5TDE,A16J5YXTYHTM8B,1,60%
Z5TDE,A16J5YXTYHTM8B,3,Higher
Z5TDE,A16J5YXTYHTM8B,5,DefiniteNo
Z5TDE,A16J5YXTYHTM8B,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
Z5TDE,A16J5YXTYHTM8B,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
Z5TDE,A16J5YXTYHTM8B,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Z5TDE,A16J5YXTYHTM8B,2,Yes
Z5TDE,A16J5YXTYHTM8B,1,40%
Z5TDE,A16J5YXTYHTM8B,5,Unclear
Z5TDE,A16J5YXTYHTM8B,2,No
Z5TDE,A16J5YXTYHTM8B,1,40%
Z5TDE,A16J5YXTYHTM8B,2,No
Z5TDE,A16J5YXTYHTM8B,3,Higher
Z5TDE,A16J5YXTYHTM8B,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
